meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
2025 TYR Pro Swim Series - Sacramento,54.01,05/04/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,148,150,877,Sacramento,USA
Edinburgh International Swim Meet,54.01,16/03/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,148,151,877,Edinburgh,GBR
2025 China National Championship (50m),54.02,05/09/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,152,152,877,Chengdu,CHN
Edinburgh International Swim Meet,54.02,16/03/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,152,153,877,Edinburgh,GBR
2025 Toyota American Championships (50m),54.03,06/12/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"CLARK, Liberty",F,08/09/2007,,,154,154,876,Austin,USA
2025 China National Championship (50m),54.03,10/09/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,154,155,876,Chengdu,CHN
2025 Australian Swimming Trials,54.03,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,154,156,876,Adelaide,AUS
2025 Dutch National Championships (50m),54.03,12/06/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,154,157,876,Amersfoort,NED
2025 Canadian Trials (50m),54.03,10/06/2025,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,154,158,876,Victoria,CAN
2025 Australian Open Championships,54.03,21/04/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,154,159,876,Brisbane,AUS
World Aquatics Championships - Singapore 2025,54.04,31/07/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,160,160,876,Singapore,SGP
46th Int. Swim Meeting - Mare Nostrum Barcelona 2025 (50m),54.04,21/05/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,160,161,876,Barcelona,ESP
2025 China Spring National Championships (50m),54.04,18/03/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,160,162,876,Qingdao,CHN
2025 China Spring National Championships (50m),54.08,18/03/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Yaxin",F,16/06/1999,,,163,163,874,Qingdao,CHN
World Aquatics Championships - Singapore 2025,54.09,27/07/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,164,164,873,Singapore,SGP
2025 TYR Pro Swim Series - Fort Lauderdale,54.09,01/05/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,164,165,873,Fort Lauderdale,USA
Aquatics GB Swimming Championships 2025,54.09,20/04/2025,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,164,166,873,London,GBR
World Aquatics Championships - Singapore 2025,54.10,27/07/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,167,167,873,Singapore,SGP
Aquatics GB Swimming Championships 2025,54.10,20/04/2025,Women's 100m Freestyle LCM Female,GBR,Great Britain,"OKARO, Eva",F,10/11/2006,,,167,168,873,London,GBR
2025 Japan Open (50m),54.11,29/11/2025,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,169,169,872,Tokyo,JPN
2025 National Championships,54.11,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,169,170,872,Indianapolis,USA
2025 TYR Pro Swim Series - Fort Lauderdale,54.12,01/05/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,171,171,872,Fort Lauderdale,USA
French Elite Championships,54.13,17/06/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"GASPARD, Florine",F,28/12/2001,,,172,172,871,Montpellier,FRA
2025 China Spring National Championships (50m),54.13,18/03/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,172,173,871,Qingdao,CHN
World Aquatics Championships - Singapore 2025,54.14,31/07/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"TROFIMOVA, Daria",F,11/05/2005,,,174,174,871,Singapore,SGP
Italian National Championships,54.14,15/04/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"MENICUCCI, Emma Virginia",F,11/05/2002,,,174,175,871,Riccione,ITA
World Aquatics Championships - Singapore 2025,54.15,31/07/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,176,176,870,Singapore,SGP
2025 China Spring National Championships (50m),54.16,18/03/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,177,177,870,Qingdao,CHN
2025 Mattioli Victorian Open LC Championships,54.16,14/02/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,177,178,870,Melbourne,AUS
2025 European Aquatics Junior Swimming Championships (50m),54.17,05/07/2025,Women's 100m Freestyle LCM Female,FRA,France,"CACHOT, Albane",F,13/07/2007,,,179,179,869,Samorin,SVK
Internazionali di Nuoto 61Â° Trofeo Sette colli,54.17,27/06/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,179,180,869,Rome,ITA
2025 TYR Pro Swim Series - Fort Lauderdale,54.17,01/05/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,179,181,869,Fort Lauderdale,USA
Russian National Swimming Championships,54.17,15/04/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"TROFIMOVA, Daria",F,11/05/2005,,,179,182,869,Kazan,RUS
Edinburgh International Swim Meet,54.17,16/03/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,179,183,869,Edinburgh,GBR
2025 TYR Pro Swim Series - Westmont,54.17,06/03/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,179,184,869,Westmont,USA
2025-26 NSW Senior State Age Championships (50m),54.18,18/12/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,185,185,869,Sydney,AUS
Edinburgh International Swim Meet,54.18,16/03/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"VANOTTERDIJK, Roos",F,07/01/2005,,,185,186,869,Edinburgh,GBR
World Aquatics Junior Swimming Championships 2025,54.19,21/08/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"KING, Lily G",F,01/01/2007,,,187,187,868,Otopeni,ROU
Open Belgian Championships Swimming,54.19,27/04/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"GASPARD, Florine",F,28/12/2001,,,187,188,868,Antwerp,BEL
2025 China Spring National Championships (50m),54.19,18/03/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,187,189,868,Qingdao,CHN
2025 TYR Pro Swim Series - Westmont,54.19,06/03/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,187,190,868,Westmont,USA
2025 China National Championship (50m),54.20,10/09/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Yaxin",F,16/06/1999,,,191,191,868,Chengdu,CHN
World Aquatics Junior Swimming Championships 2025,54.20,21/08/2025,Women's 100m Freestyle LCM Female,GBR,Great Britain,"TAYLOR, Theodora",F,21/02/2009,,,191,192,868,Otopeni,ROU
World Aquatics Championships - Singapore 2025,54.21,31/07/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"TROFIMOVA, Daria",F,11/05/2005,,,193,193,867,Singapore,SGP
2025 Australian Open Championships,54.21,21/04/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"PERKINS, Alexandria",F,27/07/2000,,,193,194,867,Brisbane,AUS
2025 Toyota American Championships (50m),54.22,06/12/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,195,195,867,Austin,USA
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),54.23,14/11/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,196,196,866,Shenzhen,CHN
2025 FISU World University Games,54.23,19/07/2025,Women's 100m Freestyle LCM Female,FRA,France,"NOWACZYK, Lison",F,27/01/2003,,,196,197,866,Berlin,GER
2025 National Championships,54.23,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"PEPLOWSKI, Anna",F,25/09/2002,,,196,198,866,Indianapolis,USA
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),54.24,15/11/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,199,199,866,Shenzhen,CHN
French Elite Championships,54.24,17/06/2025,Women's 100m Freestyle LCM Female,FRA,France,"JEHL, Marina",F,05/12/2001,,,199,200,866,Montpellier,FRA
