meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
2023 Phillips 66,48.42,27/06/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"KIBLER, Drew",M,09/03/2000,,,151,153,906,Indianapolis,USA
Brazil Trophy 2023,48.42,01/06/2023,Men's 100m Freestyle LCM Male,BRA,Brazil,"SANTOS, Guilherme",M,01/03/2003,,,151,154,906,Recife,BRA
World Aquatics Championships - Fukuoka 2023,48.43,26/07/2023,Men's 100m Freestyle LCM Male,SRB,Serbia,"BARNA, Andrej",M,06/03/1998,,,155,155,905,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,48.43,26/07/2023,Men's 100m Freestyle LCM Male,NZL,New Zealand,"GRAY, Cameron",M,13/08/2003,,,155,156,905,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,48.43,23/07/2023,Men's 100m Freestyle LCM Male,ISR,Israel,"FRANKEL, Tomer",M,18/10/2000,,,155,157,905,Fukuoka,JPN
French Elite 2023,48.44,13/06/2023,Men's 100m Freestyle LCM Male,FRA,France,"GROUSSET, Maxime",M,24/04/1999,,,158,158,905,Rennes,FRA
Pan American Games 2023,48.45,21/10/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"KULOW, Jonny",M,11/08/2004,,,159,159,904,Santiago,CHI
World Aquatics Junior Swimming Championships 2023,48.45,09/09/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"WILLIAMSON, Maximus",M,04/09/2006,,,159,160,904,Netanya,ISR
World Aquatics Championships - Fukuoka 2023,48.45,26/07/2023,Men's 100m Freestyle LCM Male,ITA,Italy,"FRIGO, Manuel",M,18/02/1997,,,159,161,904,Fukuoka,JPN
GBR Championships 2023,48.45,06/04/2023,Men's 100m Freestyle LCM Male,GBR,Great Britain,"WHITTLE, Jacob Henry",M,25/09/2004,,,159,162,904,Sheffield,GBR
2023 Phillips 66,48.46,27/06/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"SAMMON, Patrick",M,06/08/2003,,,163,163,904,Indianapolis,USA
Toyota USA Open 2023,48.47,02/12/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"HELD, Ryan",M,27/06/1995,,,164,164,903,Greensboro,USA
2023 Phillips 66,48.47,27/06/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"KULOW, Jonny",M,11/08/2004,,,164,165,903,Indianapolis,USA
Rotterdam 2023,48.48,02/12/2023,Men's 100m Freestyle LCM Male,GBR,Great Britain,"WHITTLE, Jacob Henry",M,25/09/2004,,,166,166,903,Rotterdam,NED
GBR Championships 2023,48.48,06/04/2023,Men's 100m Freestyle LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,166,167,903,Sheffield,GBR
2023 TYR Pro Series FL,48.48,02/03/2023,Men's 100m Freestyle LCM Male,GBR,Great Britain,"RICHARDS, Matthew",M,17/12/2002,,,166,168,903,Fort Lauderdale,USA
Pan American Games 2023,48.49,23/10/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"KULOW, Jonny",M,11/08/2004,,,169,169,902,Santiago,CHI
CCCAN 2023,48.49,24/06/2023,Men's 100m Freestyle LCM Male,TTO,Trinidad and Tobago,"CARTER, Dylan",M,30/01/1996,,,169,170,902,San Salvador,ESA
2023 Australian Trials,48.50,16/06/2023,Men's 100m Freestyle LCM Male,AUS,Australia,"CARTWRIGHT, Jack",M,22/09/1998,,,171,171,901,Melbourne,AUS
2023 BELL Canadian Trials,48.50,31/03/2023,Men's 100m Freestyle LCM Male,CAN,Canada,"ACEVEDO, Javier",M,28/01/1998,,,171,172,901,Toronto,CAN
Giant Open Final,48.50,19/03/2023,Men's 100m Freestyle LCM Male,FRA,France,"GROUSSET, Maxime",M,24/04/1999,,,171,173,901,Saint Germain en Laye,FRA
Toyota USA Open 2023,48.51,02/12/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"GUILIANO, Chris",M,25/06/2003,,,174,174,901,Greensboro,USA
World Aquatics Swimming World Cup 2023 - Budapest,48.51,20/10/2023,Men's 100m Freestyle LCM Male,AUS,Australia,"GIULIANI, Maximillian",M,03/07/2003,,,174,175,901,Budapest,HUN
Russian National Swimming Cup Final,48.51,29/07/2023,Men's 100m Freestyle LCM Male,NAB,Neutral Athletes B,"KORNEV, Egor",M,06/02/2004,,,174,176,901,Kazan,RUS
2023 CHN Championships,48.52,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Juner",M,17/02/2004,,,177,177,900,Jinan,CHN
World Aquatics Swimming World Cup 2023 - Budapest,48.52,21/10/2023,Men's 100m Freestyle LCM Male,TTO,Trinidad and Tobago,"CARTER, Dylan",M,30/01/1996,,,177,178,900,Budapest,HUN
Berlin Swim Open 2023,48.52,22/04/2023,Men's 100m Freestyle LCM Male,GER,Germany,"MIROSLAW, Rafael",M,25/03/2001,,,177,179,900,Berlin,GER
2023 TYR Pro Series IL,48.52,15/04/2023,Men's 100m Freestyle LCM Male,BRA,Brazil,"SANTOS, Guilherme",M,01/03/2003,,,177,180,900,Westmont,USA
GBR Championships 2023,48.52,06/04/2023,Men's 100m Freestyle LCM Male,GBR,Great Britain,"DEAN, Tom",M,02/05/2000,,,177,181,900,Sheffield,GBR
LEN U23 Championships,48.53,13/08/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"SAMMON, Patrick",M,06/08/2003,,,182,182,900,Dublin,IRL
Sette colli 2023,48.53,24/06/2023,Men's 100m Freestyle LCM Male,ITA,Italy,"MIRESSI, Alessandro",M,02/10/1998,,,182,183,900,Rome,ITA
Australian National Championships (50m),48.53,20/04/2023,Men's 100m Freestyle LCM Male,AUS,Australia,"SOUTHAM, Flynn",M,05/06/2005,,,182,184,900,Gold Coast,AUS
Chinese Spring National Championships,48.53,23/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Juner",M,17/02/2004,,,182,185,900,Qingdao,CHN
19th Asian Games 2023,48.54,24/09/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,186,186,899,Hangzhou,CHN
World Aquatics Championships - Fukuoka 2023,48.54,23/07/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,186,187,899,Fukuoka,JPN
Israels Championship 2023,48.54,10/06/2023,Men's 100m Freestyle LCM Male,ISR,Israel,"LOKTEV, Denis",M,06/04/2000,,,186,188,899,Netanya,ISR
Russian National Championships (50m),48.54,21/04/2023,Men's 100m Freestyle LCM Male,RUS,Russian Federation,"KOLESNIKOV, Kliment",M,09/07/2000,,,186,189,899,Kazan,RUS
World Aquatics Swimming World Cup 2023 - Berlin,48.55,07/10/2023,Men's 100m Freestyle LCM Male,AUS,Australia,"INCERTI, Zac",M,13/07/1996,,,190,190,899,Berlin,GER
Brazil Trophy 2023,48.56,01/06/2023,Men's 100m Freestyle LCM Male,BRA,Brazil,"ALCARA, Victor",M,28/09/2000,,,191,191,898,Recife,BRA
2024 KOR Trials,48.57,24/11/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,192,192,898,Gimcheon,KOR
Russian National Swimming Cup Final,48.57,29/07/2023,Men's 100m Freestyle LCM Male,RUS,Russian Federation,"GRINEV, Vladislav",M,21/07/1996,,,192,193,898,Kazan,RUS
World Aquatics Championships - Fukuoka 2023,48.58,26/07/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,194,194,897,Fukuoka,JPN
2023 Phillips 66,48.58,27/06/2023,Men's 100m Freestyle LCM Male,USA,United States of America,"SMITH, Kieran",M,20/05/2000,,,194,195,897,Indianapolis,USA
Chinese Spring National Championships,48.58,19/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Juner",M,17/02/2004,,,194,196,897,Qingdao,CHN
Sette colli 2023,48.59,24/06/2023,Men's 100m Freestyle LCM Male,GBR,Great Britain,"DEAN, Tom",M,02/05/2000,,,197,197,896,Rome,ITA
Toyota USA Open 2023,48.60,02/12/2023,Men's 100m Freestyle LCM Male,CAN,Canada,"LIENDO, Josh",M,20/08/2002,,,198,198,896,Greensboro,USA
World Aquatics Championships - Fukuoka 2023,48.60,26/07/2023,Men's 100m Freestyle LCM Male,TTO,Trinidad and Tobago,"CARTER, Dylan",M,30/01/1996,,,198,199,896,Fukuoka,JPN
2023 Australian Trials,48.60,16/06/2023,Men's 100m Freestyle LCM Male,AUS,Australia,"TAYLOR, Kai James",M,18/08/2003,,,198,200,896,Melbourne,AUS
